# TypeTokenRatio, GuiraudsIndex, Yule's_K, HapaxLegonema, AdvancedGuiraud, Avaliacao
1.08209,11.12809,12.36623,134.00000,4.73359,1000.00000
1.20000,8.41625,40.36909,85.00000,2.37635,350.00000
1.12791,8.73198,25.50749,86.00000,3.04604,350.00000
1.24324,7.71503,101.60681,74.00000,3.23197,150.00000
1.12903,9.07587,29.02494,93.00000,3.31806,400.00000
1.13333,8.13489,30.44983,75.00000,2.27777,300.00000
1.16393,7.23937,47.60960,61.00000,1.66149,500.00000
1.13095,8.61822,35.45706,84.00000,4.30911,550.00000
1.19580,10.93548,32.14664,143.00000,3.13535,300.00000
1.18110,10.36951,29.33333,127.00000,4.98063,450.00000
1.23585,9.26126,38.45930,106.00000,4.01904,1000.00000
1.30827,10.08270,46.90184,133.00000,3.41144,450.00000
1.07895,8.39280,20.82094,76.00000,3.75467,100.00000
1.12397,10.37566,24.87024,121.00000,3.77297,450.00000
1.24000,10.04024,40.79084,125.00000,4.01610,550.00000
1.15686,9.38986,24.41827,102.00000,4.05053,350.00000
1.15625,9.11192,27.59516,96.00000,4.08138,700.00000
1.40000,7.79194,69.20415,85.00000,2.56676,500.00000
1.22609,9.68475,35.20950,115.00000,3.70547,650.00000
1.11972,11.26133,15.03105,142.00000,3.72734,600.00000
1.15306,9.21906,28.19328,98.00000,3.76288,500.00000
1.26190,5.76914,135.27946,42.00000,1.64833,0.00000
1.15842,9.33745,29.22054,101.00000,3.51310,750.00000
1.09244,10.43699,20.11834,119.00000,3.50823,550.00000
1.24405,11.62080,30.21909,168.00000,5.18786,850.00000
1.14035,9.99846,21.30178,114.00000,3.50823,800.00000
1.17241,7.03353,56.22837,58.00000,2.66789,300.00000
1.23958,8.80031,49.43154,96.00000,5.04184,300.00000
1.07767,9.77633,17.85569,103.00000,4.17630,550.00000
1.34884,7.98490,69.85731,86.00000,2.41404,150.00000
1.02597,8.66318,6.40923,77.00000,2.81272,550.00000
1.19048,9.39149,40.96000,105.00000,3.57771,800.00000
1.09016,10.57874,13.56775,122.00000,4.24884,400.00000
1.15603,11.04397,19.57168,141.00000,5.09119,450.00000
1.24762,9.17389,51.27906,105.00000,3.75693,400.00000
1.14607,8.81231,28.83506,89.00000,3.06946,0.00000
1.28704,9.16044,38.30030,108.00000,3.81685,500.00000
1.16667,7.52140,47.22550,66.00000,2.16525,750.00000
1.18644,9.97282,36.73469,118.00000,3.97222,600.00000
1.27132,10.07321,33.46222,129.00000,2.73304,150.00000
1.30488,7.92724,66.38134,82.00000,2.22349,500.00000
1.16393,7.23937,55.54453,61.00000,3.79770,150.00000
1.16667,9.07115,31.88776,96.00000,4.06312,0.00000
1.09877,8.58598,25.24934,81.00000,3.28599,400.00000
1.23276,9.70041,57.70453,116.00000,3.93034,450.00000
1.08333,9.41357,16.64201,96.00000,4.70679,300.00000
1.06593,9.23965,12.75375,91.00000,2.13223,450.00000
1.08235,8.86186,18.90359,85.00000,3.96177,250.00000
1.06422,10.12040,10.40428,109.00000,3.71391,350.00000
1.08800,10.71866,12.97578,125.00000,4.20172,400.00000
1.17391,8.85270,39.43759,92.00000,3.46410,250.00000
1.18261,9.86117,36.76471,115.00000,3.60147,300.00000
1.18182,11.81590,23.14267,165.00000,3.29413,650.00000
1.13462,9.57398,30.16375,104.00000,4.14259,400.00000
1.13830,9.08732,27.95004,94.00000,4.44699,750.00000
1.13750,8.38628,43.47301,80.00000,3.35451,200.00000
1.15190,8.28145,31.39717,79.00000,2.93520,250.00000
1.17647,6.58407,88.88889,51.00000,1.80739,350.00000
1.13462,9.57398,24.41827,104.00000,4.87905,200.00000
1.08140,8.91778,18.49925,86.00000,3.31825,450.00000
1.24691,11.39828,41.66258,162.00000,4.08087,600.00000
1.20339,9.90234,39.67467,118.00000,4.19591,1000.00000
1.20909,9.53821,39.57262,110.00000,2.86146,300.00000
1.34247,7.37411,95.79342,73.00000,2.72741,450.00000
1.25758,7.24444,119.03034,66.00000,2.96364,450.00000
1.15789,9.05789,41.32231,95.00000,3.62316,750.00000
1.30986,7.36236,64.74737,71.00000,1.86651,450.00000
1.13415,8.50300,30.06128,82.00000,3.21455,450.00000
1.31429,8.93819,60.91157,105.00000,4.34141,1000.00000
1.22481,10.26269,36.85307,129.00000,4.29601,800.00000
1.11429,9.70725,36.52568,105.00000,4.43760,250.00000
1.15909,6.16123,99.96155,44.00000,2.80056,350.00000
1.21138,10.07655,44.14216,123.00000,2.78539,600.00000
1.40230,7.87661,79.27976,87.00000,3.07822,200.00000
1.43678,7.78152,83.20000,87.00000,2.95161,250.00000
1.30159,9.83895,58.00119,126.00000,3.82626,700.00000
1.42029,6.97005,108.28821,69.00000,1.91929,550.00000
1.14706,7.69948,36.16042,68.00000,3.73651,150.00000
1.13462,9.57398,22.98190,104.00000,3.95847,350.00000
1.09434,9.84185,17.83591,106.00000,2.41404,500.00000
1.13514,8.07406,31.17914,74.00000,2.18218,300.00000
1.15625,7.43985,51.13221,64.00000,1.97621,450.00000
1.29730,10.68098,41.23264,148.00000,3.31976,600.00000
1.29452,10.61994,34.71347,146.00000,3.56423,300.00000
1.15942,7.71443,40.62500,69.00000,3.01869,350.00000
1.08861,12.04739,16.22499,158.00000,4.57496,400.00000
1.27826,9.48504,67.56444,115.00000,4.04145,850.00000
1.25984,10.04023,60.15625,127.00000,4.26907,850.00000
1.14876,10.26309,26.91372,121.00000,3.73203,650.00000
1.25000,6.44981,104.14201,52.00000,1.48842,700.00000
1.28235,8.14152,63.96768,85.00000,3.92709,650.00000
1.09167,10.48445,13.98520,120.00000,3.32008,750.00000
1.16456,8.23632,40.17013,79.00000,2.60643,150.00000
1.18310,10.95554,26.92744,142.00000,3.39467,400.00000
1.26582,7.90000,60.00000,79.00000,3.60000,450.00000
1.15132,11.49012,22.20408,152.00000,4.83795,1000.00000
1.26923,9.05204,52.80073,104.00000,3.30748,750.00000
1.20930,10.32827,27.94214,129.00000,3.68295,750.00000
1.21818,9.50255,35.64268,110.00000,3.10993,950.00000
1.13889,9.73803,19.82947,108.00000,4.14768,350.00000
1.16788,10.83080,25.78125,137.00000,4.66436,700.00000
1.17241,9.94692,30.27682,116.00000,4.03022,400.00000
1.00000,7.21110,0.00000,52.00000,2.77350,100.00000
1.19355,5.09637,131.48283,31.00000,2.46598,0.00000
1.10448,7.78859,32.87071,67.00000,3.95242,300.00000
1.14773,8.75633,31.36947,88.00000,4.17916,350.00000
1.16000,9.28477,32.69917,100.00000,4.73523,350.00000
1.07453,12.24060,8.68723,161.00000,4.71377,650.00000
1.17045,8.67090,33.93345,88.00000,2.56186,400.00000
1.13821,10.39540,19.38776,123.00000,4.90189,550.00000
1.15094,9.59679,25.53077,106.00000,3.53089,250.00000
1.20732,8.24131,40.81216,82.00000,3.51763,450.00000
1.20312,10.31453,31.20256,128.00000,3.46504,550.00000
1.13636,7.62102,32.00000,66.00000,2.42487,100.00000
1.20290,7.57373,46.45086,69.00000,3.29293,300.00000
1.10000,7.38549,45.91368,60.00000,2.95420,600.00000
1.21368,9.81842,54.55267,117.00000,3.52456,300.00000
1.34921,9.66376,69.89619,126.00000,4.14161,750.00000
1.27273,7.20119,76.53061,66.00000,3.16416,650.00000
1.15000,8.34058,80.34026,80.00000,3.23197,550.00000
1.28037,9.14163,44.75465,107.00000,3.07569,750.00000
1.19672,7.13951,71.30794,61.00000,1.98970,250.00000
1.11250,8.47998,25.24934,80.00000,3.81599,400.00000
1.30851,8.47569,89.89358,94.00000,2.25417,550.00000
1.29000,8.80451,52.88144,100.00000,2.46526,550.00000
1.07778,9.13812,14.87937,90.00000,3.75678,500.00000
1.17073,8.36909,39.06250,82.00000,2.34743,600.00000
1.06186,9.55769,13.19634,97.00000,4.43398,400.00000
1.17000,9.24500,29.22054,100.00000,3.79045,400.00000
1.10345,8.87940,23.87153,87.00000,3.67423,550.00000
1.30841,9.04315,57.14286,107.00000,2.11289,500.00000
1.10145,7.91484,38.08864,69.00000,3.44124,550.00000
1.22368,7.88083,55.49775,76.00000,3.42194,350.00000
1.19328,9.98626,34.71533,119.00000,4.27982,600.00000
1.11905,8.66394,24.89814,84.00000,3.19741,600.00000
1.13253,8.56080,29.42508,83.00000,3.60997,900.00000
1.28333,6.83763,70.83825,60.00000,2.39317,250.00000
1.19178,7.82642,76.62835,73.00000,3.43076,400.00000
1.06818,9.07651,13.58081,88.00000,3.50683,350.00000
1.29231,10.02972,41.09977,130.00000,3.70328,650.00000
1.08421,9.36063,16.96673,95.00000,4.13838,500.00000
1.10204,9.43005,18.86145,98.00000,2.88675,300.00000
1.33721,8.01954,66.54064,86.00000,2.61101,350.00000
1.13158,8.19529,35.15414,76.00000,2.80365,700.00000
1.25287,8.33309,48.81744,87.00000,3.06504,600.00000
1.24516,11.15714,27.92021,155.00000,4.03097,500.00000
1.05660,7.08242,19.13265,53.00000,2.93987,250.00000
1.26596,8.61697,48.01921,94.00000,2.65843,450.00000
1.17647,9.31128,36.11111,102.00000,3.28634,350.00000
1.11475,10.46141,27.03287,122.00000,3.60147,400.00000
1.15686,9.38986,41.65470,102.00000,2.85378,850.00000
1.09231,7.71408,23.80480,65.00000,2.13621,500.00000
1.09091,9.52628,18.86145,99.00000,3.84900,700.00000
1.10092,9.95029,27.77778,109.00000,4.29049,500.00000
1.07407,10.02755,11.89061,108.00000,3.52821,600.00000
1.16814,9.83539,32.13958,113.00000,3.48155,800.00000
1.13600,10.48977,19.83733,125.00000,3.52456,700.00000
1.37273,8.95167,67.54090,110.00000,2.92964,1000.00000
1.20000,7.90569,54.32099,75.00000,2.21359,400.00000
1.29752,9.65685,58.42022,121.00000,3.59139,750.00000
1.12598,10.62027,16.62673,127.00000,5.01745,500.00000
1.14773,8.75633,31.36947,88.00000,3.78114,400.00000
1.36538,6.17126,115.05654,52.00000,2.13621,350.00000
1.18519,9.54594,41.50391,108.00000,4.06586,350.00000
1.16667,8.48528,37.48438,84.00000,3.03046,850.00000
1.23457,8.10000,60.00000,81.00000,2.20000,700.00000
1.13580,8.44483,49.62193,81.00000,3.23197,400.00000
1.18947,8.93685,45.42251,95.00000,3.01031,0.00000
1.14000,9.36586,30.77870,100.00000,3.37171,850.00000
1.23750,8.04030,57.13703,80.00000,3.11562,250.00000
1.20175,9.73968,31.96761,114.00000,4.35722,400.00000
1.28000,8.83883,56.15234,100.00000,4.15425,700.00000
1.14407,10.15582,20.85048,118.00000,3.78692,600.00000
1.13158,8.19529,35.15414,76.00000,2.58799,400.00000
1.06173,8.73445,16.22499,81.00000,2.69582,700.00000
1.20909,9.53821,39.57262,110.00000,3.90199,400.00000
1.19403,7.49083,50.00000,67.00000,2.23607,500.00000
1.09009,10.09091,17.75835,111.00000,3.90909,800.00000
1.30000,6.79366,78.89546,60.00000,2.60424,600.00000
1.30120,7.98668,70.30178,83.00000,3.07920,250.00000
1.15789,8.10163,49.07025,76.00000,4.15741,300.00000
1.26667,9.73329,50.20776,120.00000,3.00110,1000.00000
1.11250,8.47998,27.77427,80.00000,3.92199,500.00000
1.34653,8.66068,57.30969,101.00000,3.68722,250.00000
1.26812,10.43182,33.95918,138.00000,3.93083,450.00000
1.08235,8.86186,16.54064,85.00000,3.75326,350.00000
1.09524,4.37880,75.61437,21.00000,1.87663,0.00000
1.28889,8.35629,90.66587,90.00000,2.97113,250.00000
1.08738,9.73259,14.34949,103.00000,4.44108,600.00000
1.32955,8.13560,80.35649,88.00000,3.60555,400.00000
1.09722,8.10063,32.04615,72.00000,3.60028,550.00000
1.21014,10.67876,31.55366,138.00000,3.94650,850.00000
1.16667,6.00000,66.63890,42.00000,2.28571,100.00000
1.14286,8.57321,30.38194,84.00000,3.57217,700.00000
1.16814,9.83539,26.40037,113.00000,4.00379,400.00000
1.11000,9.49158,19.47894,100.00000,3.70172,0.00000
1.05479,8.31912,16.86625,73.00000,3.19090,500.00000
1.20000,8.16497,39.06250,80.00000,2.34743,650.00000
1.26471,7.33263,94.64575,68.00000,4.20548,500.00000
1.22917,8.83752,44.52743,96.00000,3.31407,650.00000
1.26804,8.74620,46.26876,97.00000,3.69685,500.00000
1.11111,9.85901,19.44444,108.00000,3.56020,300.00000
1.40984,6.57780,129.79989,61.00000,2.15666,700.00000
1.21277,10.78254,30.77870,141.00000,3.21182,650.00000
1.15385,8.22192,37.03704,78.00000,3.68932,650.00000
1.18447,9.32518,34.93684,103.00000,4.25518,350.00000
1.28696,9.45294,41.08839,115.00000,3.28798,600.00000
1.27419,6.97554,73.70614,62.00000,3.48777,50.00000
1.12500,9.23760,32.57888,96.00000,3.75278,550.00000
1.18824,8.45782,52.93599,85.00000,3.98015,300.00000
1.13000,9.40721,25.06069,100.00000,3.57474,650.00000
1.06522,6.57143,24.98959,46.00000,2.14286,150.00000
1.13978,9.03296,37.37985,93.00000,3.01099,350.00000
1.16495,9.12499,39.15733,97.00000,3.29252,500.00000
1.20714,10.76923,25.90946,140.00000,4.00000,700.00000
1.17514,12.27274,26.34985,177.00000,3.74423,350.00000
1.13043,9.02134,24.03846,92.00000,2.64757,250.00000
1.05085,7.49301,15.60874,59.00000,2.54000,0.00000
1.16964,9.78549,32.63213,112.00000,3.58219,400.00000
1.24419,8.31393,55.90008,86.00000,3.48025,400.00000
1.12844,9.82820,22.47340,109.00000,3.33618,500.00000
1.14286,8.57321,36.89236,84.00000,2.55155,350.00000
1.09901,9.58650,22.72543,101.00000,4.65087,400.00000
1.03947,8.55067,9.61384,76.00000,3.71279,600.00000
1.11290,10.55558,16.80319,124.00000,5.27779,600.00000
1.37383,8.82521,63.86228,107.00000,4.45384,650.00000
1.19863,11.03656,28.73469,146.00000,3.62846,1000.00000
1.15116,8.64333,28.56851,86.00000,3.41713,700.00000
1.19708,10.69790,31.23141,137.00000,5.07565,900.00000
1.30488,7.92724,68.12822,82.00000,3.09356,400.00000
1.16216,9.77301,28.84442,111.00000,3.78594,550.00000
1.19231,8.08822,39.31090,78.00000,1.97021,500.00000
1.10112,8.99036,24.98959,89.00000,3.63655,550.00000
1.14000,9.36586,29.23977,100.00000,2.34146,300.00000
1.20792,9.14411,45.68664,101.00000,3.98357,550.00000
1.27731,9.65217,67.52078,119.00000,3.08221,850.00000
1.20270,7.84398,70.69814,74.00000,3.39199,300.00000
1.12613,9.92814,24.32000,111.00000,4.47214,300.00000
1.30864,7.86742,64.07974,81.00000,2.42821,450.00000
1.42657,10.01200,76.89350,143.00000,4.06081,600.00000
1.18750,7.34130,51.93906,64.00000,2.75299,400.00000
1.07080,10.27273,10.92822,113.00000,2.90909,500.00000
1.09143,12.66256,14.80223,175.00000,5.28209,600.00000
1.20755,9.36916,46.38672,106.00000,3.27037,450.00000
1.22105,8.82053,53.50773,95.00000,3.24967,350.00000
1.19643,9.67533,35.64268,112.00000,4.23296,900.00000
1.13636,7.62102,39.11111,66.00000,3.11769,400.00000
1.25000,11.59310,44.89796,168.00000,5.31350,600.00000
1.27551,8.76539,78.08000,98.00000,2.68328,800.00000
1.45522,9.59594,136.22617,134.00000,4.29669,400.00000
1.42105,8.17630,126.20027,95.00000,3.44265,750.00000
1.25000,7.58947,86.41975,72.00000,3.26769,650.00000
1.12727,6.98501,52.02914,55.00000,1.65100,350.00000
1.36709,7.60178,111.45405,79.00000,1.92450,400.00000
1.17582,8.79730,47.16569,91.00000,2.61019,550.00000
1.18966,6.98238,58.81117,58.00000,2.28733,300.00000
1.12698,10.57369,18.84547,126.00000,4.02807,550.00000
1.11321,9.75809,22.98190,106.00000,4.23464,750.00000
1.19277,8.34181,44.89338,83.00000,2.51259,200.00000
1.12931,10.13497,22.14323,116.00000,3.84430,300.00000
1.12903,7.41042,48.97959,62.00000,2.86855,350.00000
1.23077,9.19239,47.60742,104.00000,3.53553,200.00000
1.15455,9.76092,31.00006,110.00000,3.81563,500.00000
1.23729,6.90543,93.82623,59.00000,3.16011,350.00000
1.15517,10.02087,21.16284,116.00000,3.97379,350.00000
1.20732,8.24131,51.01520,82.00000,3.01511,600.00000
1.15663,8.47115,34.72222,83.00000,3.47011,750.00000
1.51111,7.71744,95.15571,90.00000,3.00123,350.00000
1.12658,8.37398,27.77427,79.00000,2.43800,400.00000
1.18349,9.59691,30.04627,109.00000,3.78594,700.00000
1.19318,8.58792,34.46712,88.00000,3.22047,650.00000
1.10294,7.85196,24.88889,68.00000,2.54034,350.00000
1.33333,5.19615,138.88889,36.00000,1.15470,0.00000
1.10317,10.68718,24.84343,126.00000,5.17395,700.00000
1.09574,9.26210,18.85192,94.00000,5.12371,900.00000
1.11765,10.31861,18.09034,119.00000,2.51462,350.00000
1.13265,9.30175,38.95788,98.00000,3.60680,800.00000
1.22581,7.11189,65.78947,62.00000,2.17945,100.00000
1.25532,6.11888,91.92761,47.00000,1.95283,200.00000
1.24510,9.05104,57.04011,102.00000,3.46069,600.00000
1.19200,10.24040,28.82753,125.00000,3.76847,400.00000
1.28369,10.48045,38.46036,141.00000,4.01379,750.00000
1.13158,8.19529,45.97080,76.00000,3.23498,600.00000
1.04545,9.17463,9.45180,88.00000,4.17029,250.00000
1.20879,8.67651,44.62810,91.00000,2.76504,700.00000
1.23438,10.18313,40.05768,128.00000,4.29601,350.00000
1.06944,8.20516,16.86625,72.00000,3.07694,400.00000
1.18357,13.22474,23.65681,207.00000,6.00544,400.00000
1.10476,9.74901,19.32224,105.00000,3.15682,600.00000
1.32000,6.15457,110.19284,50.00000,1.84637,100.00000
1.11765,8.72082,22.16066,85.00000,4.30911,400.00000
1.08696,7.96743,32.00000,69.00000,2.77128,300.00000
1.27869,6.90689,69.03353,61.00000,2.94392,600.00000
1.27660,8.58099,58.33333,94.00000,3.65148,100.00000
1.25333,7.73566,83.74830,75.00000,2.47541,400.00000
1.07216,9.51163,12.94379,97.00000,3.72621,550.00000
1.24545,9.39793,49.01700,110.00000,4.52810,400.00000
1.34545,9.04194,60.26297,110.00000,3.20578,750.00000
1.10345,8.87940,26.04167,87.00000,3.06186,600.00000
1.28000,8.83883,65.91797,100.00000,2.91682,100.00000
1.47458,6.32546,132.11785,59.00000,1.60817,200.00000
1.15951,11.85651,16.23695,163.00000,4.21888,700.00000
1.32323,8.64967,53.60993,99.00000,3.05796,550.00000
1.21818,9.50255,70.17153,110.00000,5.09682,450.00000
1.20430,8.78767,47.83163,93.00000,3.40168,400.00000
1.06122,9.60969,12.94379,98.00000,3.53009,900.00000
1.22619,11.70511,30.63437,168.00000,4.38942,250.00000
1.18750,12.71551,18.85195,192.00000,5.82794,800.00000
1.11111,8.53815,27.16049,81.00000,3.79473,750.00000
1.20312,10.31453,32.88919,128.00000,3.38446,200.00000
