# coordinating_conjunction, numeral, determiner, existencial, subordinatingConjunction, adjective, comparativeAdjective, superlativeAdjective, ordinalAdjective_or_numeral, modalAuxiliary, singular_or_massCommun_noun, pluralCommonNoun, preposition, participle, predeterminer, genitiveMarker, personalPronoun, possessivePronoun, adverb, comparativeAdverb, superlativeAdverbs, preposition_or_infinitive, n_verb_baseForm, n_verb_pastTense, n_verb_gerund, n_verb_pastParticiple, n_verb_thirdPersonSingPresent, n_whDeterminer, n_whAdverb, whPronoun, avaliacao
5,0,32,3,10,11,0,0,0,2,44,10,27,5,2,9,11,4,12,0,0,14,11,0,5,5,12,0,3,4,250
11,1,21,4,6,13,2,0,1,8,59,18,39,2,1,18,6,1,9,1,0,7,3,3,0,2,14,0,2,7,200
10,1,24,3,17,10,1,0,1,9,60,16,44,4,0,20,24,1,16,2,0,19,12,7,2,4,17,0,1,15,150
13,3,47,2,11,17,2,0,3,6,69,19,44,9,5,14,21,10,21,4,0,26,13,7,3,10,10,0,3,10,200
4,0,8,0,2,10,0,0,0,2,19,4,14,1,1,5,4,0,5,0,0,11,6,0,2,1,1,0,1,1,100
9,0,37,2,15,19,0,0,0,6,80,18,57,6,0,20,10,2,20,1,0,23,11,4,4,6,12,0,4,12,600
7,0,36,2,10,13,1,0,0,8,62,24,32,5,2,13,6,0,12,0,0,17,11,4,0,5,10,0,0,9,400
9,0,28,8,13,16,2,0,1,11,62,20,36,6,1,13,13,1,17,2,0,17,12,3,2,6,16,0,2,14,650
16,0,38,2,7,29,4,0,1,3,63,14,42,7,3,15,11,2,28,5,0,10,4,1,0,9,10,0,4,10,600
5,1,20,0,5,12,1,0,1,0,49,6,30,6,0,13,11,4,9,1,0,10,6,1,7,6,11,0,1,4,250
11,0,29,2,11,18,0,0,0,4,70,18,41,2,1,22,17,1,13,0,0,16,9,2,5,2,8,0,4,9,500
3,1,19,1,4,9,0,0,1,6,46,22,24,4,0,13,5,0,11,0,0,11,9,4,1,4,5,0,1,2,500
19,1,19,1,8,27,3,0,1,2,74,29,59,9,0,20,12,2,12,3,0,17,7,0,7,9,7,0,1,7,450
13,0,37,2,8,34,1,0,0,4,70,17,53,8,3,27,9,6,16,0,0,15,8,2,1,8,10,0,4,7,800
19,0,38,1,11,25,0,0,0,7,80,28,40,8,0,16,15,8,14,2,0,22,14,4,3,8,16,0,2,11,350
5,3,38,3,10,13,0,0,4,10,62,13,34,3,1,15,17,2,33,2,0,26,16,0,1,3,23,0,2,10,800
17,1,51,5,23,29,0,0,2,8,113,38,60,11,0,26,30,2,24,2,0,23,20,4,14,11,27,0,4,17,700
11,1,26,0,8,8,4,0,1,3,45,19,29,2,1,12,12,3,14,3,0,15,12,0,6,2,11,0,1,1,300
11,1,34,0,9,22,5,0,2,3,71,23,39,1,2,16,9,4,5,3,0,18,10,3,1,1,11,0,1,8,350
16,4,30,1,11,48,1,0,6,5,79,32,62,5,1,21,6,1,15,1,0,19,5,8,8,5,2,0,5,6,800
2,1,25,3,13,11,0,0,1,5,40,20,25,5,3,6,14,2,14,1,0,15,10,1,2,5,5,0,2,4,350
23,1,38,1,16,28,4,0,2,2,90,10,41,5,0,20,19,6,34,5,0,17,11,3,4,5,29,0,1,16,400
8,5,29,1,14,8,0,0,5,7,41,16,27,3,4,10,2,1,9,0,0,16,11,0,4,3,6,0,0,7,600
17,3,51,2,14,30,8,0,4,2,89,30,50,7,1,20,26,1,40,8,0,15,11,7,7,7,15,0,3,8,800
4,1,22,0,3,22,0,0,1,1,39,10,22,0,0,9,6,0,8,0,0,13,6,1,1,0,4,0,3,2,150
14,0,32,1,5,31,1,0,1,2,70,22,45,4,0,13,6,2,17,2,0,11,3,3,0,4,10,0,2,4,400
10,2,24,3,5,12,3,0,2,5,51,23,33,1,0,15,6,0,5,3,0,13,7,1,4,1,6,0,1,1,450
6,0,23,1,6,12,1,0,0,2,53,19,28,6,0,10,9,3,8,1,0,11,7,0,2,6,13,0,1,10,300
5,2,32,1,8,22,1,0,2,3,79,18,49,8,3,27,9,4,11,2,0,11,6,4,12,8,7,0,1,9,250
11,0,23,1,8,15,1,0,3,9,51,13,30,5,1,10,7,4,13,0,0,14,11,4,1,5,7,0,3,4,400
14,0,45,6,14,20,1,0,0,8,84,31,44,5,0,25,14,5,16,1,0,16,12,1,7,5,17,0,6,12,500
10,7,56,6,11,28,1,0,7,14,88,26,55,9,4,25,14,2,22,1,0,23,15,4,0,9,13,0,0,10,350
11,0,25,0,5,10,1,0,0,1,58,26,29,2,2,12,5,1,12,1,0,13,7,0,6,2,10,0,1,5,350
6,0,21,2,9,12,1,0,0,8,49,8,29,3,0,13,9,1,20,0,0,15,11,2,3,3,6,0,0,7,50
10,2,42,1,15,32,4,0,3,5,84,17,53,2,0,17,7,4,13,4,0,25,16,1,3,2,13,0,1,8,450
11,8,40,3,10,13,0,0,8,7,56,13,33,5,3,14,17,2,19,1,0,14,8,8,1,5,9,0,3,7,300
9,1,46,2,6,23,3,0,2,8,93,24,62,5,2,30,11,3,19,3,0,14,5,1,4,5,14,0,5,11,800
8,3,39,0,15,21,4,0,5,10,54,12,32,1,2,15,21,4,30,6,0,22,16,5,4,1,9,0,3,14,750
16,0,32,2,10,15,2,0,0,8,70,22,39,6,0,14,19,7,21,4,0,19,12,1,6,7,22,0,1,9,300
9,2,33,2,8,12,1,0,3,7,52,27,27,5,1,8,17,6,23,3,0,10,9,1,4,5,12,0,1,11,450
12,0,31,2,5,17,0,0,0,6,51,13,23,1,1,10,13,4,11,0,0,17,13,1,6,1,9,0,3,3,350
8,0,23,0,9,11,0,0,0,4,46,13,21,11,0,9,4,0,12,0,0,21,15,2,5,11,6,0,1,4,150
10,2,25,1,4,25,0,0,2,1,72,26,51,1,1,19,13,1,18,0,0,19,8,0,5,1,12,0,4,9,250
15,2,33,1,9,28,3,0,2,4,55,15,39,2,1,12,5,0,20,2,0,18,8,6,1,2,10,0,2,9,400
10,2,14,4,5,9,1,0,2,7,43,16,28,5,0,13,10,4,11,0,0,6,6,1,3,6,11,0,1,3,350
17,0,35,4,14,25,1,0,1,7,77,23,28,8,1,13,17,3,22,1,0,21,16,2,0,8,24,0,8,11,500
10,0,27,4,8,31,1,0,0,4,70,20,41,5,0,15,18,0,9,1,0,18,11,0,2,5,21,0,1,14,400
7,0,18,0,6,15,0,0,0,3,50,18,31,10,0,11,8,1,15,0,0,13,9,2,8,10,4,0,0,7,350
9,1,29,2,18,28,1,0,1,4,38,12,17,4,3,10,8,6,13,2,0,9,8,0,3,4,10,0,2,10,500
6,2,16,2,3,5,2,0,2,4,28,16,25,3,0,11,10,1,8,3,0,10,2,9,3,3,3,0,2,5,200
11,0,28,2,12,15,3,0,1,6,56,17,34,4,1,18,9,4,18,2,0,14,7,0,2,4,17,0,1,5,500
12,2,39,2,6,18,1,0,2,8,74,23,49,6,0,25,10,3,22,0,0,11,7,3,0,6,14,0,2,8,550
7,1,31,0,10,22,1,0,2,3,68,20,44,6,2,26,17,1,9,0,0,16,6,4,5,6,10,0,1,11,1000
10,4,33,2,11,27,8,0,4,2,95,32,71,5,1,38,11,2,14,7,0,15,8,5,1,5,12,0,3,8,800
9,2,34,0,8,32,3,0,3,1,81,28,55,12,2,28,7,7,13,1,0,15,9,5,6,12,7,0,4,4,0
10,5,23,0,2,27,1,0,5,0,61,15,46,6,1,18,5,0,4,0,0,10,2,3,2,6,5,0,3,5,600
11,0,32,1,14,26,0,0,1,7,57,11,36,14,3,16,13,4,20,0,0,17,10,1,1,15,16,0,2,15,700
12,2,31,0,8,25,4,0,3,3,79,28,49,4,0,19,17,2,16,2,0,17,4,0,1,4,14,0,1,14,600
6,1,40,2,12,25,0,0,1,7,74,33,56,14,4,18,19,1,17,3,0,26,14,3,5,14,12,0,4,15,600
10,1,31,1,9,10,0,0,2,8,60,19,36,9,1,13,15,2,17,1,0,12,9,5,2,9,12,0,3,9,400
6,0,22,0,4,14,2,0,0,2,56,18,34,3,0,10,5,0,7,1,0,25,12,0,1,3,5,0,5,4,300
12,2,41,4,14,17,3,0,2,7,73,29,38,10,1,13,31,6,28,4,0,20,9,1,1,10,16,0,4,22,300
20,0,42,4,12,20,2,0,0,10,71,15,38,2,1,16,25,8,29,5,0,17,13,2,6,2,21,0,4,12,250
6,0,25,2,6,17,1,0,1,4,53,14,24,2,0,11,10,3,7,0,0,9,4,7,1,2,12,0,2,11,400
8,1,29,1,13,17,3,0,2,7,40,13,23,2,0,10,27,4,13,3,0,19,16,2,1,2,10,0,0,14,350
11,0,37,4,14,25,6,0,0,9,68,21,33,4,1,17,13,5,17,7,0,20,18,0,3,4,14,0,1,10,700
11,4,33,3,13,15,2,0,4,4,60,14,39,2,2,16,16,1,15,1,0,24,12,0,2,2,16,0,0,4,650
14,0,61,4,12,43,4,0,0,12,100,26,53,8,2,22,24,10,38,6,0,35,23,1,8,8,25,0,9,16,450
8,1,23,4,10,23,3,0,1,5,58,19,39,6,0,12,9,4,18,4,0,14,11,5,1,6,9,0,5,6,250
6,0,43,2,16,46,1,0,2,3,71,12,39,9,2,11,21,6,21,2,0,18,12,3,4,9,16,0,4,9,800
9,0,44,2,8,25,5,0,0,4,65,23,35,5,3,13,10,5,13,4,0,12,9,0,2,5,12,0,3,11,550
27,2,45,2,12,37,8,0,2,10,84,24,57,12,1,24,40,8,45,12,0,27,18,2,7,12,20,0,2,19,500
6,0,20,2,5,18,0,0,0,5,47,11,28,1,0,13,15,2,9,0,0,10,4,0,3,1,15,0,0,5,400
9,0,34,2,13,15,2,0,0,4,59,19,28,5,0,10,11,1,15,1,0,15,11,0,5,5,18,0,2,8,500
9,0,36,3,11,13,4,0,0,8,37,5,17,2,2,3,15,2,11,1,0,17,12,0,3,2,18,1,2,11,750
6,0,26,2,6,21,0,0,2,3,52,17,33,2,2,13,10,3,7,2,0,10,4,1,1,3,9,1,1,7,250
22,1,43,2,21,30,1,0,1,8,73,25,51,3,4,21,14,6,18,2,0,24,20,1,2,3,16,0,4,7,0
7,0,29,2,5,38,2,0,0,3,72,21,60,7,0,21,4,3,12,0,0,13,7,2,4,7,7,0,5,3,750
11,3,32,5,10,25,1,0,4,5,67,11,38,6,1,17,11,2,9,0,0,12,6,2,2,6,21,0,3,9,350
9,1,24,2,15,11,2,0,1,4,40,13,27,5,1,12,16,4,14,2,0,10,9,0,2,5,13,0,5,12,100
4,0,23,2,11,19,2,0,0,3,51,10,38,2,1,9,16,2,16,1,0,21,10,1,1,2,18,0,2,13,600
8,0,17,1,8,15,1,0,1,4,43,18,29,6,1,8,8,3,10,1,0,15,12,4,2,6,3,0,0,5,500
6,0,25,1,9,23,0,0,0,4,59,14,41,15,0,17,12,3,26,4,0,14,9,6,0,15,8,0,5,9,500
6,1,40,1,11,20,1,0,1,12,62,14,38,4,0,21,25,2,18,0,0,23,17,2,0,4,24,0,3,17,550
14,1,37,1,20,14,3,0,1,4,67,18,45,7,1,25,19,1,18,3,0,18,15,1,1,7,12,0,2,15,850
7,0,35,2,14,20,3,0,0,3,53,17,30,10,2,10,17,3,12,4,0,17,9,0,2,10,15,0,3,11,750
9,4,24,1,10,10,0,0,4,4,44,12,19,7,0,10,17,0,15,1,0,10,9,8,4,7,12,0,2,13,150
6,4,23,1,3,11,1,0,5,4,40,11,30,3,0,14,4,5,11,2,0,12,8,1,11,3,4,0,5,5,450
11,2,33,6,15,15,1,0,1,9,58,18,32,1,1,17,29,2,25,5,0,16,13,5,4,1,19,0,7,14,250
10,2,56,4,9,13,2,0,2,12,85,15,60,6,5,22,28,4,23,4,0,13,4,11,3,6,16,0,4,16,300
11,0,30,0,7,24,3,0,0,3,66,27,30,2,2,16,8,7,11,1,0,18,13,0,4,2,9,0,4,6,300
9,0,30,1,16,35,0,0,0,9,77,17,45,8,1,22,8,1,24,0,0,31,22,1,2,8,21,0,3,7,350
4,3,20,0,5,15,1,0,3,4,62,25,33,7,0,12,9,4,10,1,0,14,9,1,2,7,9,0,5,6,350
8,0,28,3,11,11,0,0,0,7,51,29,31,7,0,14,20,4,19,0,0,17,12,5,6,7,11,0,4,6,200
15,3,47,4,26,17,1,0,4,15,65,27,37,5,1,20,30,8,24,3,0,34,28,2,3,5,21,0,4,17,500
7,0,39,0,6,23,1,0,0,4,74,33,51,9,5,13,11,4,21,3,0,23,13,2,2,9,9,0,12,7,700
11,1,31,2,7,23,2,0,1,9,72,26,49,9,2,25,10,3,18,2,0,20,11,3,1,9,13,0,1,5,550
10,2,38,4,14,32,2,0,2,10,86,26,59,8,0,26,13,2,17,1,0,22,12,5,3,9,10,0,2,7,600
12,0,33,0,11,21,1,0,0,4,68,35,33,4,2,13,13,3,10,1,0,17,11,1,2,4,9,0,0,8,700
6,0,32,2,5,23,1,0,0,7,87,36,58,10,0,29,15,3,16,0,0,24,7,17,3,10,8,0,3,10,800
7,0,17,0,7,22,4,0,0,2,56,21,42,4,0,18,7,2,10,2,0,10,5,1,2,4,5,0,2,7,750
11,6,23,3,5,21,0,0,7,4,67,36,50,10,1,22,7,1,10,0,0,17,4,5,5,10,9,0,3,6,700
5,2,28,0,3,9,1,0,2,2,68,18,33,10,2,16,9,1,9,3,0,13,8,3,6,10,9,0,2,4,0
11,0,44,6,11,21,2,0,1,17,92,27,55,13,0,23,14,2,22,4,0,34,21,2,5,13,20,0,1,10,250
8,0,38,3,19,23,1,0,2,12,80,22,47,13,1,19,17,3,15,0,0,27,15,3,3,13,18,0,3,19,700
9,0,32,0,7,16,3,0,0,4,47,12,21,1,0,7,10,2,18,3,0,10,6,0,3,1,10,0,1,6,250
8,0,27,3,9,16,3,0,1,6,49,9,38,6,3,16,20,0,18,4,0,13,7,5,1,6,14,0,2,9,500
11,2,41,2,13,29,4,0,2,8,77,33,54,4,2,13,16,3,15,2,0,23,9,1,2,4,14,0,5,11,750
8,0,22,0,4,18,0,0,1,0,40,7,22,1,1,9,7,2,11,3,0,9,4,0,2,1,12,0,0,6,200
8,3,37,0,16,21,1,0,3,4,62,22,36,9,1,15,13,4,17,0,0,21,16,0,2,9,13,0,2,7,450
14,1,41,2,14,12,0,0,2,10,76,21,36,5,1,15,29,5,20,0,0,26,21,5,1,5,22,0,5,21,250
12,0,27,0,9,20,1,0,0,2,53,22,31,2,3,13,7,3,16,1,0,12,8,0,2,2,4,0,3,6,0
3,1,28,3,4,7,0,0,2,7,54,30,31,4,1,9,8,3,7,0,0,15,11,0,10,4,5,0,0,5,150
7,0,16,3,9,12,1,0,0,4,51,15,36,6,0,17,10,0,12,0,0,8,4,0,7,7,10,0,1,9,200
6,0,32,0,7,11,4,0,0,1,62,23,37,0,1,16,10,0,15,3,0,18,10,0,3,0,2,0,1,3,400
17,4,61,4,16,18,0,0,5,8,97,22,47,15,4,15,28,8,27,3,0,34,23,1,4,15,26,0,8,13,450
13,2,33,0,6,9,1,0,2,5,65,20,45,5,0,23,3,0,9,1,0,20,15,1,1,5,14,0,0,6,750
12,1,21,6,5,12,0,0,1,12,46,14,38,0,2,18,17,2,15,1,0,12,5,2,0,0,11,0,3,7,500
12,3,45,17,34,13,1,0,3,28,58,8,24,2,3,9,54,7,23,2,0,48,41,1,1,2,42,0,2,28,600
6,9,41,3,9,21,1,0,11,5,80,22,52,4,2,21,6,2,13,2,0,20,10,0,1,4,8,0,2,4,600
13,1,26,0,8,17,2,0,2,5,63,21,41,11,1,19,13,3,12,0,0,22,14,3,8,11,10,0,3,3,400
16,0,22,2,5,13,4,0,0,4,45,10,26,2,0,11,6,2,16,4,0,10,7,0,1,2,5,0,0,1,800
11,1,31,0,7,17,0,0,1,2,64,20,43,8,2,15,16,3,13,0,0,14,8,1,3,8,12,0,4,6,350
14,1,30,3,7,15,1,0,2,5,78,32,56,6,0,25,17,2,13,2,0,19,8,11,3,7,7,0,3,9,500
5,1,30,1,17,17,1,0,3,7,58,15,31,3,1,8,15,4,17,0,0,25,18,2,2,3,13,0,3,11,350
6,1,30,1,16,15,1,0,1,4,56,19,29,4,1,13,10,2,11,1,0,13,11,0,8,4,8,0,0,13,700
17,2,66,3,17,21,1,0,2,15,129,35,84,12,5,37,46,4,25,0,0,42,24,8,6,12,27,0,2,19,400
10,1,31,6,12,15,1,0,1,5,67,33,39,4,1,12,15,0,11,0,0,12,6,0,2,4,13,0,3,12,400
11,1,26,1,3,18,0,0,1,2,66,28,41,8,1,14,19,0,9,1,0,9,5,3,1,8,9,0,3,11,400
9,0,36,1,17,19,2,0,0,10,61,17,43,7,1,17,16,6,14,0,0,22,19,0,1,7,20,0,4,11,1000
5,0,33,2,7,18,1,0,0,8,58,19,28,9,0,10,5,3,11,1,0,17,13,1,3,9,11,0,4,4,700
15,0,34,1,8,32,2,0,1,6,66,33,45,6,2,14,24,4,18,1,0,23,17,0,4,6,12,0,5,12,250
6,3,28,3,7,8,1,0,3,12,40,9,24,5,1,11,18,8,11,1,0,19,13,4,0,5,11,0,2,8,400
22,2,51,9,31,24,1,0,2,25,79,15,28,11,0,5,49,10,37,2,0,41,32,7,5,11,32,1,2,24,300
11,0,37,1,5,36,1,0,2,3,81,22,54,9,0,20,11,1,27,1,0,15,6,4,6,9,14,0,7,9,650
7,0,22,4,5,16,2,0,0,2,46,15,27,0,0,11,14,3,14,2,0,8,3,0,4,0,10,0,2,6,400
21,1,54,4,31,9,1,0,3,10,78,24,43,5,3,17,27,2,32,5,0,39,31,16,5,5,10,0,6,21,600
11,2,33,0,13,18,2,0,4,5,90,18,58,7,2,27,16,1,14,3,0,18,12,2,3,7,12,0,3,14,850
5,2,21,3,3,11,1,0,2,3,43,16,34,7,0,10,7,0,8,0,0,11,4,4,3,7,3,0,1,5,250
3,0,17,1,5,5,2,0,0,2,28,8,15,1,1,2,6,1,11,1,0,5,3,0,0,1,3,0,0,2,250
8,0,22,1,5,12,0,0,1,6,51,16,30,6,0,6,14,0,10,0,0,13,7,2,2,6,7,0,2,5,250
3,0,22,2,8,16,2,0,0,2,43,9,24,2,1,8,8,0,10,1,0,14,10,4,10,2,3,0,0,6,150
9,2,23,1,10,15,1,0,2,8,66,23,42,5,0,19,10,1,8,3,0,14,10,0,0,5,11,0,2,8,450
10,1,21,0,5,27,1,0,3,2,37,9,26,8,0,7,13,0,18,4,0,7,3,8,1,8,6,0,2,9,50
11,4,45,0,13,13,0,0,5,7,70,21,50,7,0,23,14,1,20,0,0,19,13,6,2,7,11,0,1,9,450
11,5,33,8,11,20,1,0,5,8,75,18,42,4,1,13,15,1,25,3,0,17,11,2,3,4,17,0,3,12,550
3,3,32,2,8,15,1,0,3,4,73,19,45,8,1,22,11,1,11,1,0,12,6,6,2,8,12,0,2,9,250
10,0,48,5,14,13,0,0,0,10,67,20,33,5,2,9,31,5,15,2,0,22,17,0,6,5,25,0,4,18,400
4,0,49,3,9,24,1,0,1,9,97,27,55,15,4,23,26,3,17,2,0,27,16,4,4,15,11,0,7,8,500
5,0,20,1,8,7,1,0,0,2,52,10,36,7,2,13,9,1,7,0,0,12,7,0,4,7,12,0,3,5,250
9,1,25,0,3,9,0,0,1,1,49,15,29,4,0,13,8,2,8,1,0,5,4,0,3,4,9,0,3,5,150
11,0,57,3,18,33,3,0,0,6,114,23,78,10,3,37,13,1,18,1,0,20,10,5,7,10,18,0,8,12,350
4,0,9,0,8,5,1,0,1,2,19,5,15,1,1,7,4,0,6,0,0,7,6,2,1,1,5,0,0,7,250
10,0,16,0,3,21,1,0,1,1,48,22,31,5,0,3,8,1,11,1,0,9,3,2,3,5,4,0,2,4,250
6,0,32,4,7,28,2,0,0,9,55,20,30,5,3,10,20,2,22,4,0,16,8,1,7,5,19,0,2,12,300
5,0,17,2,5,10,2,0,0,1,26,10,17,3,1,4,7,0,5,0,0,12,9,0,6,3,4,0,1,5,350
7,0,37,5,21,15,1,0,0,16,65,13,38,11,0,15,23,4,15,2,0,25,20,6,2,12,14,0,4,17,700
10,1,32,5,9,21,2,0,1,9,74,31,35,5,1,15,19,5,15,1,0,24,19,6,1,5,18,0,2,12,500
6,4,33,0,5,16,0,0,5,5,59,24,40,8,1,20,6,1,13,0,0,18,6,0,5,8,7,0,2,2,400
6,0,33,2,10,22,0,0,0,2,57,13,24,5,2,10,11,2,12,1,0,13,11,2,2,5,16,0,2,7,700
7,0,27,1,6,18,1,0,1,6,58,20,28,2,0,13,7,0,7,2,0,14,10,0,4,2,11,0,3,4,900
13,0,17,0,1,11,0,0,0,1,35,7,23,6,1,5,4,4,6,0,0,3,3,0,2,6,3,0,4,2,250
10,0,22,0,4,14,0,0,0,9,41,8,24,5,1,10,11,1,16,1,0,17,12,0,0,5,12,0,3,2,450
13,0,28,5,14,18,5,0,0,9,49,14,23,6,5,5,18,4,20,4,0,10,7,2,0,6,13,0,2,15,550
4,0,27,3,7,13,1,0,0,2,47,10,29,3,0,14,6,3,17,2,0,18,15,0,2,3,13,0,2,5,500
15,0,23,3,16,6,0,0,0,6,45,22,25,6,0,4,25,4,33,3,0,15,11,2,1,6,19,0,5,20,400
7,0,15,2,5,17,1,0,0,2,43,15,27,2,1,10,9,1,7,1,0,10,4,2,2,2,10,0,3,3,250
4,0,37,1,13,34,3,0,0,4,66,19,34,7,0,17,9,3,15,2,0,13,5,0,1,7,10,0,1,7,900
22,1,31,4,18,11,2,0,1,17,65,20,25,1,1,8,10,0,27,6,0,36,30,0,6,1,15,0,3,6,400
16,2,33,2,10,18,0,0,2,4,52,17,33,2,2,12,18,2,14,0,0,15,8,0,4,2,13,0,1,12,250
5,1,22,1,8,10,0,0,1,1,47,23,28,9,2,12,4,1,9,2,0,3,2,1,3,9,7,0,2,3,400
9,0,36,3,8,25,0,0,0,5,85,24,54,4,0,29,11,1,10,0,0,17,10,0,0,4,22,0,1,12,650
12,2,24,2,11,12,1,0,4,10,55,18,34,9,2,12,13,1,25,1,0,15,12,3,2,9,14,0,5,8,400
6,1,26,2,10,7,0,0,1,3,54,15,26,7,1,12,9,1,10,1,0,7,7,1,3,7,11,0,4,8,100
4,0,26,0,5,2,0,0,0,7,45,26,24,3,0,6,11,3,12,0,0,10,8,4,2,3,5,0,2,8,400
6,2,17,4,7,15,1,0,2,7,43,22,32,7,0,15,4,1,14,2,0,12,6,0,1,7,11,0,0,8,400
5,0,34,2,15,30,0,0,2,5,58,18,40,10,0,16,6,2,25,10,0,24,16,4,3,10,8,0,3,10,100
13,1,28,4,10,19,2,0,1,6,60,16,41,11,0,15,21,1,15,3,0,11,9,6,4,12,18,0,2,14,500
10,2,34,5,16,13,0,0,2,5,55,23,25,6,1,14,8,1,6,1,0,12,11,3,2,6,11,0,1,6,100
7,2,19,0,6,18,0,0,2,1,50,25,33,6,0,10,4,2,7,1,0,11,8,5,1,6,3,0,1,2,600
9,4,41,0,9,15,1,0,4,3,72,15,40,6,1,14,24,0,12,0,0,15,6,13,5,6,15,0,3,16,300
7,0,30,3,10,15,2,0,0,10,43,17,31,3,1,14,11,0,8,0,0,18,10,0,4,3,12,0,2,7,300
13,3,46,2,11,15,3,0,6,5,65,13,38,6,2,16,23,10,27,4,0,23,16,5,2,6,13,0,2,16,450
10,2,30,7,9,10,0,0,3,12,53,10,30,5,0,11,5,4,7,0,0,15,13,0,0,5,15,0,1,3,400
9,0,24,3,16,8,0,0,0,14,44,10,37,17,3,14,34,3,16,0,0,20,11,7,1,17,17,0,4,20,250
13,2,27,1,8,14,0,0,2,5,48,19,31,2,2,10,10,7,13,1,0,21,11,1,2,2,13,0,1,7,250
11,0,27,0,8,18,4,0,0,1,60,27,29,8,2,15,12,1,14,5,0,8,5,2,1,8,6,0,4,6,600
6,9,34,4,12,22,3,0,9,8,66,27,42,7,2,18,6,4,16,1,0,16,8,2,0,7,16,0,3,8,400
4,7,12,0,3,12,2,0,7,0,35,10,26,6,0,10,4,0,14,1,0,8,4,4,0,6,2,0,0,2,550
13,1,36,4,9,36,2,0,1,12,95,37,61,7,1,20,21,1,32,2,0,29,13,2,6,7,22,0,3,8,300
2,0,25,3,4,13,1,0,1,5,51,15,32,4,0,10,10,3,17,1,0,13,4,0,2,4,4,0,1,7,500
3,0,32,1,14,22,4,0,0,6,59,21,29,4,1,9,7,2,18,2,0,11,9,5,3,4,14,0,3,11,700
10,6,41,1,12,34,4,0,6,5,96,30,62,4,1,26,14,2,22,3,0,25,13,1,3,4,17,0,0,13,850
21,0,37,2,13,27,0,0,1,5,63,29,36,7,1,8,21,5,14,0,0,13,9,5,7,7,12,0,11,11,750
5,0,25,2,10,15,1,0,0,6,43,11,26,4,1,11,16,0,22,1,0,13,11,13,1,4,13,0,5,13,200
9,2,64,3,17,37,4,0,2,7,114,37,78,11,6,27,24,8,25,2,0,28,15,1,4,11,20,0,1,21,850
11,1,38,3,15,19,1,0,1,5,87,22,44,3,0,25,9,2,16,2,0,23,18,0,4,3,17,0,1,9,650
3,0,26,2,13,9,1,0,0,5,40,15,23,5,0,2,13,5,19,3,0,11,9,3,1,6,8,0,5,8,450
7,0,28,5,12,19,2,0,0,7,50,6,30,3,0,13,11,1,24,4,0,14,9,0,2,4,15,0,1,10,600
5,0,22,1,5,11,1,0,1,6,37,7,14,1,0,4,17,2,19,1,0,9,6,4,0,1,16,0,3,8,550
8,1,40,1,7,25,2,0,2,6,68,16,41,6,1,14,12,5,19,1,0,18,9,0,2,6,13,0,3,6,800
21,0,45,0,21,25,2,0,1,10,89,31,47,3,0,16,35,2,28,2,0,34,24,0,3,3,28,0,3,18,600
10,4,26,1,9,26,3,0,4,5,77,23,52,1,1,22,17,3,21,5,0,27,17,2,2,1,14,0,3,11,750
4,2,23,2,7,18,3,0,2,2,58,13,43,5,1,23,7,0,10,2,0,13,4,1,1,5,12,0,2,4,350
6,5,28,0,13,11,2,0,5,3,62,27,37,3,1,18,13,3,18,4,0,18,10,2,6,3,8,0,3,8,200
9,0,28,1,11,14,0,0,0,3,41,13,19,3,2,5,9,4,15,3,0,13,11,0,3,3,11,0,2,5,300
4,0,7,1,9,6,0,0,0,2,15,5,13,1,0,5,6,0,13,0,0,6,5,1,2,1,3,0,0,4,150
19,0,41,3,13,11,1,0,0,9,56,11,32,3,2,15,20,3,20,1,0,19,14,1,1,3,17,0,4,9,400
12,0,56,3,20,16,3,0,1,9,88,26,51,6,2,18,24,6,17,3,0,37,22,3,1,6,21,0,4,13,600
9,1,38,0,5,35,3,0,1,2,78,20,62,14,0,22,6,2,25,4,0,17,7,7,1,14,10,0,5,5,200
8,0,25,1,9,13,0,0,0,1,55,15,28,5,0,11,12,2,11,0,0,17,11,0,2,5,9,1,5,10,350
19,0,48,4,18,21,3,0,0,9,101,42,58,3,0,13,12,11,27,3,0,37,19,2,2,3,20,0,7,11,0
12,3,32,2,6,34,2,0,4,6,84,26,72,7,0,30,19,0,31,1,0,34,16,2,2,7,23,0,6,8,550
11,0,31,2,9,11,1,0,0,4,53,9,35,3,0,8,23,2,14,0,0,22,17,2,2,3,14,0,2,6,450
15,2,60,6,20,19,0,0,2,13,84,32,46,3,5,11,22,12,40,5,0,54,43,3,4,3,9,0,4,11,400
11,1,37,1,21,14,1,0,1,4,64,10,30,3,1,13,13,3,24,2,0,23,19,1,5,3,15,0,7,6,550
12,1,23,4,10,13,3,0,1,10,61,24,43,4,0,10,15,4,11,2,0,23,13,7,4,4,7,0,8,5,300
10,0,30,0,18,18,4,0,0,6,51,20,24,10,1,9,14,2,19,2,0,13,11,1,3,10,8,0,2,12,650
13,2,38,0,13,31,3,0,3,3,78,18,49,7,1,21,17,3,21,4,0,17,10,2,3,7,21,0,6,10,500
4,0,32,1,8,24,4,0,0,4,71,20,54,7,1,25,14,2,31,4,0,15,8,3,6,7,14,0,5,7,400
4,0,9,0,6,7,2,0,0,3,15,8,13,1,0,6,8,0,15,4,0,9,7,1,2,1,3,0,3,3,200
