# gunningFog,flesch_readindEase,flesch_kincaid,dale_chall,automated_readabilityIndex, simple_gobbledygook, lix, word_variationIndex, nominal_ratio, avaliacao
30.40000,66.03692,10.56000,12.82110,24.87846,20.24597,76.00000,51.31443,0.50000,375.00000
32.74703,37.95361,14.26685,13.92809,36.64365,21.00450,81.86758,67.13946,0.61765,562.00000
32.02500,48.48500,10.99750,14.54557,30.59625,17.99588,80.06250,85.36231,0.87097,625.00000
38.65455,36.77091,16.25576,15.32148,34.10788,25.69473,96.63636,76.14351,1.86667,625.00000
22.73846,71.49538,4.94667,12.28761,27.79179,7.32629,56.84615,99.64544,0.72973,500.00000
28.79879,73.08233,4.84952,14.61173,19.38275,8.98747,71.99698,51.59601,0.93846,562.00000
40.39654,58.11186,11.63481,16.80333,31.61801,24.65906,100.99134,37.25750,0.89831,625.00000
26.73846,55.18769,9.40000,12.78361,27.19077,14.90500,66.84615,59.53741,1.04545,688.00000
32.13506,91.10189,3.35421,15.35696,17.85673,14.22137,80.33766,42.32917,0.49383,438.00000
22.81905,41.14667,9.68000,12.13892,31.55810,8.92277,57.04762,141.44585,0.92683,375.00000
67.77143,-55.18531,43.17388,19.77587,73.48531,46.83406,169.42857,46.59619,0.98810,562.00000
29.53985,53.61744,8.03850,14.70944,17.85699,10.92470,73.84962,162.71108,1.18750,438.00000
27.95667,62.93767,6.44850,14.21031,27.51796,9.52581,69.89167,85.36231,0.60000,812.00000
27.83082,55.14807,9.23790,13.30146,29.25652,14.90500,69.57705,72.54582,0.75000,500.00000
32.74286,36.58286,12.29714,15.04554,43.82429,17.33159,81.85714,73.68428,0.42857,500.00000
24.04816,68.77209,5.41631,12.76523,36.30703,7.92872,60.12039,43.16243,1.00000,625.00000
25.20000,43.55692,11.08000,12.17630,38.97385,14.37060,63.00000,65.15892,1.28571,562.00000
33.86667,41.94667,12.36148,15.05597,34.00519,19.45788,84.66667,65.28927,0.47059,562.00000
27.67273,66.63273,7.32727,13.36901,30.75636,14.26131,69.18182,104.15489,1.12245,625.00000
39.26820,56.03384,11.66925,16.49510,24.85895,23.79809,98.17049,60.45858,1.35849,312.00000
31.87213,29.03410,16.84885,12.91487,29.76754,21.73658,79.68033,66.85057,1.56000,750.00000
35.31954,45.75540,12.09103,15.48509,36.56874,20.50193,88.29885,89.13710,1.02041,500.00000
63.30575,-10.96276,34.47862,19.20434,49.68690,44.08071,158.26437,61.07789,0.86047,312.00000
39.14286,27.08571,18.07429,15.29764,33.90857,26.29656,97.85714,71.65599,1.28571,438.00000
48.36981,20.08755,22.86113,16.99058,50.01434,33.60906,120.92453,53.35167,0.97561,562.00000
29.00000,48.84000,10.21200,13.73050,43.46000,15.42090,72.50000,48.02418,0.58621,375.00000
38.59535,22.21023,20.45674,14.21511,46.41767,26.88492,96.48837,116.31245,0.64444,562.00000
31.54074,51.25333,12.90519,13.16311,42.30963,21.00450,78.85185,93.86328,1.09091,500.00000
30.96685,56.67719,8.79152,14.65583,22.05680,15.29356,77.41713,60.53138,1.64444,562.00000
27.62222,66.62667,7.85259,13.07832,25.12519,15.42090,69.05556,44.05225,0.54000,438.00000
26.54737,35.71368,13.47158,12.05837,25.16000,16.87421,66.36842,79.41027,0.52632,250.00000
47.52593,37.84000,20.50667,16.54916,35.02296,33.14029,118.81481,71.83168,1.60870,250.00000
40.94618,49.75679,13.26120,16.80371,31.19020,25.49096,102.36546,54.13974,1.03448,438.00000
29.12527,35.50505,11.07429,14.32919,35.10703,12.45428,72.81319,67.64503,1.42105,812.00000
33.29123,35.75860,14.79368,14.03461,32.48614,21.49533,83.22807,60.13332,1.15556,500.00000
74.08571,-19.05143,40.89143,20.75224,60.94607,50.68441,185.21429,68.50176,1.14286,500.00000
28.31111,69.28000,8.41333,12.86291,30.08667,17.33159,70.77778,149.36998,0.66667,500.00000
45.37143,-1.10857,23.61524,16.99827,36.70381,30.68923,113.42857,21.97057,1.73684,250.00000
32.46981,45.12566,10.90585,15.01898,27.83755,16.87421,81.17453,57.97713,0.97143,438.00000
46.36923,45.13231,16.30667,17.71705,27.11897,30.68923,115.92308,31.97921,0.80000,250.00000
37.89091,88.57455,6.46545,16.21134,15.60727,22.44480,94.72727,26.46253,1.55556,0.00000
34.19645,57.35813,9.13311,15.70358,32.66820,17.38167,85.49113,37.36994,0.40000,750.00000
50.25714,34.04571,21.47429,17.41071,32.97929,34.97769,125.64286,43.76857,0.89286,438.00000
28.64211,48.62526,9.61368,13.91412,28.82421,13.70183,71.60526,47.36850,0.55263,500.00000
38.94815,11.25333,18.68296,16.08718,33.10963,24.44666,97.37037,142.78495,0.94118,562.00000
45.63881,58.98090,13.15254,18.02437,23.02657,29.11974,114.09701,100.66777,3.83333,250.00000
38.93000,61.28200,9.82033,16.92476,16.95842,21.73658,97.32500,1991.84083,1.79310,62.00000
21.84762,71.29143,5.81524,11.50275,30.83238,10.36480,54.61905,191.49744,0.63158,500.00000
27.20870,60.64870,8.29652,13.13168,35.66000,14.37060,68.02174,71.89971,1.00000,500.00000
53.13651,-4.09143,28.45143,17.78924,49.12000,37.14686,132.84127,39.82402,1.02381,562.00000
31.93333,67.64000,6.76222,15.26748,25.29611,14.23386,79.83333,55.14935,0.77778,812.00000
53.18873,-12.12169,31.28958,16.94345,54.25972,37.14686,132.97183,60.45032,0.58065,562.00000
32.93333,55.49390,9.91518,14.94023,29.10894,18.16413,82.33333,94.30417,1.04902,562.00000
28.38788,75.46424,5.28242,14.04842,25.60242,12.21266,70.96970,61.00697,1.04167,562.00000
45.10526,24.26316,21.10421,16.29755,46.17368,31.19486,112.76316,73.46910,1.09091,562.00000
34.47193,65.91684,8.11246,15.70102,39.77526,17.99588,86.17982,33.61747,0.76119,562.00000
44.40000,42.56000,16.04889,17.26460,31.23444,29.11974,111.00000,61.16481,1.93750,375.00000
51.68571,14.76000,24.26000,17.97464,43.49357,35.86111,129.21429,29.36683,1.35897,500.00000
27.33242,46.66174,10.45671,13.10832,28.45470,14.72902,68.33105,50.75737,1.35417,625.00000
31.32732,83.63669,4.27178,15.12109,20.34251,13.48811,78.31830,47.00457,0.92405,562.00000
26.73846,54.63385,9.48000,12.78361,40.92000,14.90500,66.84615,51.31443,0.60000,375.00000
35.13209,52.10584,11.25366,15.36984,25.44095,20.57448,87.83023,59.22715,0.98000,438.00000
28.45714,62.29714,8.58286,13.35376,26.24571,15.92008,71.14286,98.09135,1.32609,438.00000
27.70697,56.87714,7.80407,13.86386,30.01495,11.47893,69.26742,71.74036,0.70175,562.00000
30.19804,57.44588,9.02137,14.17635,29.17471,15.92008,75.49510,92.55540,0.73333,438.00000
64.19130,-12.89739,35.80696,19.01242,58.78000,44.43421,160.47826,39.29224,0.82192,625.00000
31.29720,57.74555,7.60404,15.31961,25.61187,11.95371,78.24301,54.98566,0.74242,562.00000
54.89114,-31.14734,35.71595,16.74908,62.04101,37.97985,137.22785,160.02234,0.88571,562.00000
27.41789,34.42081,12.53951,12.97961,34.20114,15.42090,68.54472,71.63795,0.98571,1000.00000
31.54074,51.25333,12.90519,13.16311,42.13926,21.00450,78.85185,93.86328,1.04545,500.00000
25.38325,69.65872,6.32079,12.75920,25.60089,12.09004,63.45813,99.79212,1.32500,438.00000
57.77778,-6.80000,34.50667,16.69728,50.31778,39.19616,144.44444,82.79906,0.89831,250.00000
97.52179,-118.64045,69.33162,22.74753,100.16000,60.27246,243.80447,106.01602,0.71895,688.00000
40.20000,54.60000,9.38000,18.15170,16.04400,18.63650,100.50000,82.65108,1.25000,312.00000
43.32414,39.42621,15.03310,17.59800,35.27034,26.88492,108.31034,22.87256,1.21053,438.00000
29.34931,72.78857,5.98857,14.26291,26.03908,13.48811,73.37327,59.10367,0.66667,625.00000
35.96923,51.86462,9.88000,16.42745,30.18667,17.77721,89.92308,42.31054,2.61538,375.00000
37.87761,34.26448,16.72269,14.96064,32.98179,25.38846,94.69403,71.83728,0.85185,562.00000
33.06566,60.80036,8.03861,15.56556,20.47825,15.42090,82.66416,39.21803,1.53488,438.00000
29.22624,84.82028,3.21426,14.74938,23.61270,9.37405,73.06560,58.19522,0.94872,250.00000
36.50698,42.89581,12.95860,15.71918,36.74372,21.73658,91.26744,70.58620,1.54545,500.00000
32.20000,45.96000,10.62800,14.99370,34.26000,16.40409,80.50000,63.53072,1.52941,500.00000
67.56667,1.66000,34.54333,19.91164,54.58375,46.83406,168.91667,35.16963,0.40860,562.00000
22.92857,58.50000,8.03000,11.73993,30.50714,11.66669,57.32143,105.92405,0.90000,562.00000
25.71282,18.63385,14.68000,12.37874,30.42256,14.55091,64.28205,518.53540,2.54545,250.00000
24.26667,55.15667,8.91500,12.06057,22.93083,13.03875,60.66667,62.17926,1.57143,625.00000
26.72222,70.30000,6.85000,12.96672,29.11000,14.09580,66.80556,103.15364,0.97297,438.00000
32.00645,65.88000,8.38000,14.59240,23.47161,17.77721,80.01613,56.51897,1.21053,438.00000
45.26897,9.26621,25.47310,15.22502,49.06138,31.69241,113.17241,99.79212,0.95455,562.00000
34.40000,65.36000,8.56000,15.48310,27.98000,18.80365,86.00000,82.55174,0.95000,562.00000
27.81212,62.65818,9.05515,12.82838,34.65394,16.64081,69.53030,108.91573,3.42857,500.00000
28.53778,37.02400,12.31733,13.34227,25.56378,16.11543,71.34444,55.14935,1.10870,562.00000
29.10370,43.96000,11.12667,13.66314,28.87333,15.92008,72.75926,93.86328,1.28571,438.00000
27.71140,31.70318,11.39868,13.88710,36.29152,11.32648,69.27849,77.08583,0.75281,1000.00000
41.58548,41.99657,15.64079,16.40627,40.26680,27.27011,103.96370,45.91633,0.89744,500.00000
36.55556,39.40000,13.67333,15.63006,30.68667,22.09353,91.38889,211.92918,1.34783,562.00000
35.60000,79.04000,8.47200,14.98210,29.18000,22.44480,89.00000,52.75770,1.68000,500.00000
42.40000,22.80000,21.84000,14.95890,48.82800,29.65213,106.00000,52.75770,0.43548,562.00000
37.98140,86.07008,5.21891,17.07736,15.40434,19.09718,94.95349,54.51946,1.24000,312.00000
27.77451,72.09216,5.71706,13.83336,22.40608,11.88809,69.43627,80.21435,1.08475,562.00000
33.54783,47.12348,12.66261,14.38860,32.52000,21.00450,83.86957,69.22288,1.35714,688.00000
27.08571,60.57714,7.36286,13.57049,31.29786,11.66669,67.71429,107.11447,1.02439,500.00000
27.60492,57.48301,7.40257,13.98567,28.27937,10.21575,69.01231,123.27953,0.53261,812.00000
47.09565,45.11652,17.77739,17.24571,32.14000,32.18228,117.73913,27.56211,0.69697,375.00000
52.66667,14.80000,25.09333,17.92867,40.13333,36.72328,131.66667,77.15406,1.37143,375.00000
53.13651,-5.23429,28.61651,17.78924,49.70413,37.14686,132.84127,37.82719,1.83333,438.00000
34.54146,44.87512,12.46293,15.05159,39.39561,20.62872,86.35366,65.37155,1.53125,562.00000
65.20000,-6.56000,31.32533,21.25170,44.15733,45.47823,163.00000,19.04475,3.11111,62.00000
45.25714,18.61714,23.70286,15.43696,38.89357,31.69241,113.14286,46.77071,0.42857,375.00000
27.30370,56.64000,8.35111,13.43994,28.42667,13.03875,68.25926,32.53247,1.80000,438.00000
30.27475,57.92202,8.32909,14.52852,25.07495,14.30999,75.68687,43.24936,0.75385,625.00000
84.18583,-31.93827,45.89953,23.11476,64.53039,57.61831,210.46457,66.35918,2.53333,250.00000
35.31014,45.41101,14.51826,14.25398,30.04333,23.57794,88.27536,63.79543,1.05882,562.00000
33.50252,70.18756,6.03462,16.07258,18.92336,13.32138,83.75630,42.99883,1.59091,375.00000
38.11515,29.93091,13.78242,16.89551,32.70242,20.24597,95.28788,96.35421,1.47619,312.00000
40.11111,53.80000,11.59333,17.03361,24.96222,23.46709,100.27778,124.92224,0.57143,312.00000
39.00000,4.40000,22.40000,14.69975,42.45000,26.88492,97.50000,85.56194,1.15385,500.00000
50.78621,4.92138,26.10069,17.40296,40.69414,35.42216,126.96552,91.39620,1.41071,312.00000
34.23648,39.17384,12.69208,15.23805,33.59975,19.45788,85.59119,69.72945,1.10256,562.00000
31.59549,51.00665,10.25566,14.57096,30.43392,17.05864,78.98873,68.49841,0.93443,438.00000
23.73880,54.90208,8.84689,11.90634,28.21104,12.63246,59.34699,122.25340,0.63462,438.00000
30.65602,40.84855,10.92054,14.61435,30.95295,14.77321,76.64006,54.13974,1.39286,438.00000
34.10145,52.67536,11.05652,15.02230,28.59333,19.98672,85.25362,58.46823,0.57143,500.00000
43.36667,30.58000,20.29667,15.55709,37.24917,30.17514,108.41667,33.78392,0.66667,375.00000
48.82857,-13.52571,28.34571,16.84678,47.92929,34.07138,122.07143,175.25568,1.21875,438.00000
25.77778,59.60000,8.13333,12.72928,22.88667,13.17140,64.44444,70.83712,0.76364,562.00000
19.00000,79.00000,4.80667,10.32450,27.46000,9.84881,47.50000,0.00000,1.55556,188.00000
25.09565,47.93971,9.32812,12.71271,32.97333,11.62938,62.73913,169.70012,0.67143,625.00000
